relationship,guidance,social,collaboration,funding,benefits,publications,teaching,careersupport,Age,Gender,LatinoHispanic,MiddleEastern,African,SouthAsian,EastAsian,OtherEth,Africa,Asia,Australasia,NorthCentralAmerica,SouthAmerica,PhDReason,HoursWorked,HoursMeeting,Anxiety,Bullying,Discrimination,Caring,Class1,Class2,Class3,Class4,Class5,Class6,Class,ID
5,5,5,4,5,5,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.001,0,.115,0,.884,6,3723
2,2,2,4,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,.054,.173,.247,0,.526,0,5,3724
0,1,0,1,3,4,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,.793,0,0,0,.207,0,1,3732
5,4,5,5,5,5,4,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,.009,0,.397,0,.594,6,3735
5,3,2,4,3, ,5, ,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.015,0,.591,0,.394,4,3737
4,5,4,3,5,2,5,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.239,0,.652,0,.11,4,3740
2,1,2,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,.788,0,.186,0,.027,0,1,3742
4,4,5,4,6,6,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.564,.001,.408,0,.028,2,3744
1,0,5,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,.861,0,.003,0,.136,0,1,3750
 ,4,1, ,0,6,3, ,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,.287,.013,.659,.011,.029,4,3752
4,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,.514,.003,.462,0,.021,2,3754
1,1,4,6,5,1,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.628,0,0,.372,0,2,3756
4,3,1,5,4,2,6,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,.469,.005,.512,0,.014,4,3769
2,2,2,3,0,1,3,3,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,.971,.009,.001,.019,0,2,3771
6,6,5,4, ,6,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.03,0,.97,6,3772
0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,.981,0,0,0,.019,0,1,3774
5,2,3,6,4,5,3,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.028,0,.483,0,.489,6,3778
6,4,1,2,4,2,3,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.001,.986,0,.013,4,3779
3,3,2,4,3,3,3,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,.787,.191,.02,.002,0,2,3783
4,4,3,3,3,3,3,3,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,.347,.01,.638,0,.006,4,3794
4,3,2,2,4,1,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.411,.103,.485,0,.001,4,3795
4,1,4,3,5,3,2,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,.756,.122,.121,0,0,2,3796
6,5,5,5,3,5,6,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.017,0,.983,6,3801
4,3,3,4,4,4,2,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,.574,.025,.4,0,.002,2,3804
5,2,6,4,0,4,3,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,.028,0,.821,0,.15,4,3807
2,4,6,1,0,4,2,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,.975,.004,.001,.02,0,2,3821
6,6,6,3,6,6,3,6,6,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,.001,0,.999,6,3827
6,5,2,6,3,4,5,2,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,.155,0,.845,6,3830
5,5,0,6,3,0,4,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,.002,0,.957,0,.041,4,3834
4,4,1,2,4,1,4, ,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,.314,.039,.641,0,.006,4,3836
6,5,6,4,6,6,5,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,.001,0,.999,6,3837
6,4,3,4,6,2,5,2,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,.607,0,.393,4,3838
3,2,5,3,4,2,1, ,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.881,.093,.011,.015,0,2,3840
5,3,5,5,6,3,4,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,.024,0,.676,0,.299,4,3842
0, ,4,4,4, ,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,.002,.001,0,0,.996,0,5,3846
4,3,3,6,5,2,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.455,.004,.534,0,.006,4,3850
2,0,0,4,6,4,3, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,.016,.103,.022,0,.859,0,5,3856
1,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,.972,0,0,0,.028,0,1,3859
6,6,5,4,5,5,5,5,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,.004,0,.996,6,3868
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,3875
5,5,3,4,4,4,0,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,.005,0,.797,0,.197,4,3879
5,1,4,0,3,3,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,.005,.971,.024,0,0,3,3880
6,5,4,5,6,4,6,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,.11,0,.89,6,3882
4,4,3,4,4,4,4,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.359,0,.533,0,.108,4,3883
4,3,4,2,1,2,3,3,5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,.385,.014,.594,0,.007,4,3885
6,6,5,5,6,5,5,6,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,.001,0,.999,6,3887
5,5,3,5,4,5,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,.006,0,.601,0,.393,4,3893
6,6,2,4,4,6,6,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,.752,0,.248,4,3894
0,0,1,2,6,1,1,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,.107,0,0,0,.893,0,5,3897
5,2,3,6,2,5,5,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.043,0,.824,0,.133,4,3898
6,6,5,6,6,6,5,4,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,.001,0,.999,6,3907
6,6,6,6,6,6,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,3908
5,1,2,5,5,4,3,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,.111,.005,.851,0,.033,4,3913
4,2,4,3,5,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,.535,.24,.225,0,0,2,3914
6,4,4,5,1,3,5,3,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,.575,0,.425,4,3915
5,5,4,5,6,3,3, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.001,0,.125,0,.874,6,3918
2,5,0,1,5,5,5,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,.992,.001,.001,.007,0,2,3921
0,1,4,6,0, ,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.076,0,0,.924,0,5,3923
0,0,0,0,4,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,.994,0,0,0,.006,0,1,3925
6,3,4,6,6,3,4,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.268,0,.731,6,3929
4,6,4,2,3,5,6, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.239,.004,.738,0,.019,4,3933
5,6,4,6,3,3,3,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.119,0,.881,6,3943
3,5,5,6,3,4,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,.723,0,.103,0,.173,2,3949
6,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.005,0,.995,6,3950
6,6,6,6,6,6,6, ,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,6,3955
4,3,6,2,6,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.645,.051,.303,0,.001,2,3957
0,1,3,1,5,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,.243,0,0,0,.757,0,5,3958
6,6,6,6,6,6,3,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,.001,0,.999,6,3959
4,4,0,4,4,2,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,.298,.087,.614,0,.001,4,3962
5,5,4,4,6,5,5,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.028,0,.972,6,3963
4,3,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,.999,0,0,0,3,3970
6,4,5,4,6,4,4,4,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.044,0,.956,6,3974
4,5,1,2,2,6,1,5,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,.273,.001,.663,0,.063,4,3978
5,6,5,5,6,5,5, ,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,.002,0,.998,6,3980
5,4,3,5,6,3,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.014,0,.837,0,.148,4,3984
4,4,4,3,4,4,3, ,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.429,.003,.537,0,.032,4,3985
3,3,2,3,5,4,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.964,.017,.014,.005,0,2,3987
2,2,5,4,5,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,.428,.009,0,.563,0,5,3991
5,5,5,5,5,5,4,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,.015,0,.984,6,3992
3,3,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,.002,.001,.996,0,0,0,3,3993
3,5,0,2,0,5,2, ,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,.87,.045,.085,0,0,2,3999
5,1,5,3,1,5,3,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.112,.012,.861,0,.015,4,4001
6,5,5,6,4,4,6, ,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,.007,0,.993,6,4005
4,5,4,3,6,5,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.362,0,.559,0,.079,4,4006
6,6,5,3,3,3,5,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,.258,0,.742,6,4008
5,2,2,4,4,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.065,.013,.914,0,.008,4,4010
0,0,1,0,6,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,.271,0,0,0,.729,0,5,4013
5,3,4,5,4,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,.022,0,.91,0,.068,4,4014
5,5,6,5,6,6,5,6,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.001,0,.999,6,4019
1,4,5,1,5,4,1, ,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.001,.218,0,0,.781,0,5,4020
5,5,3,6,2,6,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,.009,0,.991,6,4022
6,6,4,4,4,4,4,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.079,0,.921,6,4024
 ,5,1,3,1,2,6,6,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,.138,.005,.84,.007,.01,4,4025
4,5,5,4,5,5,3,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,.09,0,.192,0,.718,6,4026
3,1,1,1,6,3,0, ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.008,.045,.905,0,.042,0,3,4028
5,5,5,5,5,5,3,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.002,0,.187,0,.811,6,4029
2,1,5,3,5,5,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.426,.002,0,.572,0,5,4030
3,0,5,4,3,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.822,.119,.003,.057,0,2,4033
6,3,4,3,6,6, ,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.172,0,.827,6,4034
5,4,3,3,6, ,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.024,.079,.896,0,.001,4,4036
0,0,0,0,6,6,3, ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,.615,0,0,0,.385,0,1,4046
0,0,6,5,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.007,0,0,0,.993,0,5,4048
6,6,4,6,4,1,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,.494,0,.506,6,4050
3,6,3,5,5,2,5, ,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,.546,0,.133,0,.32,2,4051
6, ,6,6,6,4, , ,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.004,0,.996,6,4052
4,4,2,2,5,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,.427,.109,.464,0,.001,4,4059
6,5,3,5,6,4,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.958,0,.041,4,4060
6,4,2,1,1,6,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,.001,.026,.973,0,.001,4,4061
4,5,6,5,4,5,5, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.23,0,.525,0,.246,4,4062
4,4,3,4,5,0,3,5,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,.271,.007,.717,0,.005,4,4064
0,0,4,5,5,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,.001,0,0,0,.999,0,5,4068
2,5,4,3,0,4,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,.982,.003,.003,.011,0,2,4069
0,3,5,4,5,6,1,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,.035,0,0,.965,0,5,4070
6,1,6,5,2,6,5,6,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,.012,0,.988,6,4073
3,1,5,3,3,4,3, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.671,.25,.002,.077,0,2,4079
0,3,0,1,3,6,0,6,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,.021,.001,0,0,.978,0,5,4080
6,6,6,6,5,5,3,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.002,0,.998,6,4081
3,1,4,2,4,4,2, ,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.919,.059,.003,.019,0,2,4082
3,3,4,5,3,5,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.979,0,.018,0,.003,2,4083
4,2,2,2,4,3,4,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,.706,.086,.207,0,.001,2,4086
6,5,6,6,5,6,5,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,.035,0,.965,6,4088
6,6,5,5,5,5,5,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,.003,0,.997,6,4091
4,5,5,2,2,3,4,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,.23,.017,.75,0,.003,4,4098
4,4,5,3,5,3,1, ,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,.373,.001,.576,0,.049,4,4099
5,4,4,5,4,5, , , ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.008,0,.455,0,.537,6,4100
6,6,5,5,3,4,3,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,.071,0,.929,6,4106
6,6,5,3,5,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.093,0,.907,6,4111
5,4,6,5,2,4,2,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,.007,0,.69,0,.303,4,4114
2,3,3,2,5,5,3,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.986,0,0,.013,0,2,4116
5,1,1,2,3,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,.008,.96,.033,0,0,3,4117
1,1,4,3,3,1,3, ,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,.004,.219,0,0,.777,0,5,4120
1,0,3,2,5,5,4,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,.002,.003,0,0,.995,0,5,4121
5,5,3,6,5,5,3,5,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.001,0,.108,0,.891,6,4127
2,3,3,6,5, , ,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.982,0,.001,.017,0,2,4130
5,4,6,3,5,3,5,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.014,0,.649,0,.338,4,4131
2,1,2,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,.471,.008,.243,0,.278,0,1,4132
3,4,5,5,4,4,4,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.928,0,.041,0,.031,2,4135
5,2,4,1,5,5,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.162,.04,.791,0,.008,4,4136
6,6,3,6,6,5,1,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,.1,0,.9,6,4145
6,5,5,6,6,4,3, ,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.015,0,.985,6,4146
0,1,5,2,2,3,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,.04,0,0,0,.96,0,5,4148
6,6,6,6,5,4,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.002,0,.998,6,4149
5,5,2,5,6,5,4, ,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,.002,0,.192,0,.805,6,4150
5,3,3,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.027,.001,.946,0,.025,4,4155
6,4,4,6,6,0,6,2,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,.056,0,.944,6,4156
2,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,.888,0,.104,0,.008,0,1,4163
6,6,0,5,5,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,.001,.998,0,.001,4,4174
5,5,5,5,5,3,3,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,.005,0,.736,0,.259,4,4176
5,4,4,2,6,5,3, ,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.032,0,.78,0,.187,4,4183
5,4,5,3,4,5,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,.026,.001,.938,0,.035,4,4185
3,6,2,2,5,4,5, ,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,.913,.001,.079,0,.007,2,4186
6,6,3,5,3,3,5, ,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.064,0,.936,6,4189
5,4,4,4,2,1,2,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,.006,0,.972,0,.022,4,4190
6,5,6,6,6,6,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.006,0,.994,6,4192
2,2,4,2,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,.018,.119,.106,0,.756,0,5,4194
5,5,5,6,3,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,.001,0,.535,0,.464,4,4203
6,2,3,4,6,4,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,.003,.01,.986,0,.002,4,4205
4,3,3,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,.009,.974,.017,0,0,3,4207
0,5,3,1,6,4,0, ,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,.038,0,0,0,.962,0,5,4209
3,3,5,1,4,6,0, ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,.659,.269,.005,.067,0,2,4213
5,5,4,5,5,5,4,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,.001,0,.065,0,.934,6,4216
5,1,2,6,5,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.116,.001,.754,0,.129,4,4219
6,6,6,5,5,4,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.003,0,.997,6,4224
3,5,0,1,0,1,6,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,.625,.278,.096,0,0,2,4226
5,4,5,5,6,6,0, ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.024,0,.8,0,.177,4,4227
6,6,6,6,6,5,6, ,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,6,4233
6,3,4,2,5,1,2, ,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,.001,.001,.959,0,.04,4,4239
6,6,6,4,6,6,5, ,5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,.002,0,.998,6,4245
3,3,4,4,5,5,4,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,.985,0,.012,0,.003,2,4251
0,0,1,2,4,3,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,.307,0,0,0,.693,0,5,4257
5,5,3,3,4,3,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,.002,0,.22,0,.778,6,4263
0,0,5,6,2,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,.004,0,0,0,.996,0,5,4265
5,5,5,4,5,4,4,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,.002,0,.176,0,.822,6,4267
5,5,5,5,5,5,5, ,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,.001,0,.122,0,.877,6,4268
0,0,2,2,3,4,4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,.713,0,0,0,.287,0,1,4271
6,4,2,5,4,4,2,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,.911,0,.089,4,4272
4,4,4,5,3,4, ,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,.332,.001,.635,0,.032,4,4273
